1	0.0014	KIF11	ENSP00000260731	YWHAE	ENSP00000264335	BRCA1	ENSP00000418960	TAOK3	ENSP00000376317	EIF2AK4	ENSP00000263791	NDC80	ENSP00000261597	BRCA2	ENSP00000369497	CIT	ENSP00000376306	BRCA2	ENSP00000369497	NEK7	ENSP00000356355
2	0.655	HORMAD1	ENSP00000355167	EIF2AK4	ENSP00000263791	RAE1	ENSP00000379182	PRKAG2	ENSP00000287878	YWHAE	ENSP00000264335	TPR	ENSP00000356448	RAE1	ENSP00000379182	BRCA2	ENSP00000369497	TPR	ENSP00000356448	ANAPC2	ENSP00000314004
3	2.94e-06	ANAPC2	ENSP00000314004	TAOK3	ENSP00000376317	E2F4	ENSP00000368686	BRSK1	ENSP00000310649	INTS3	ENSP00000318641	BTRC	ENSP00000359206	BTRC	ENSP00000359206	ESPL1	ENSP00000257934	E2F8	ENSP00000481103	CDC20	ENSP00000361540
4	0.0166	CDC20	ENSP00000361540	HORMAD1	ENSP00000355167	CHEK1	ENSP00000388648	HORMAD1	ENSP00000355167	ANAPC2	ENSP00000314004	ANAPC2	ENSP00000314004	TAOK3	ENSP00000376317	RAE1	ENSP00000379182	PRKAG2	ENSP00000287878	NDC80	ENSP00000261597
5	0.5943	E2F4	ENSP00000368686	PRKAG2	ENSP00000287878	PRKAG2	ENSP00000287878	HORMAD1	ENSP00000355167	METTL3	ENSP00000298717	BIRC2	ENSP00000477613	MADD	ENSP00000310933	COPS5	ENSP00000350512	ANAPC2	ENSP00000314004	RAE1	ENSP00000379182
6	0.0608	KIF11	ENSP00000260731	TAOK3	ENSP00000376317	KIF11	ENSP00000260731	PRKAG2	ENSP00000287878	ESPL1	ENSP00000257934	CDC20	ENSP00000361540	E2F4	ENSP00000368686	INTS3	ENSP00000318641	YWHAE	ENSP00000264335	CDC123	ENSP00000281141
7	0.2286	INTS3	ENSP00000318641	KIF11	ENSP00000260731	CDC123	ENSP00000281141	NEK7	ENSP00000356355	BTRC	ENSP00000359206	YWHAE	ENSP00000264335	RAE1	ENSP00000379182	INTS3	ENSP00000318641	INTS3	ENSP00000318641	BRSK1	ENSP00000310649
8	0.0442	METTL3	ENSP00000298717	CHEK1	ENSP00000388648	MADD	ENSP00000310933	KIF11	ENSP00000260731	CHEK1	ENSP00000388648	BIRC2	ENSP00000477613	COPS5	ENSP00000350512	BECN1	ENSP00000355231	E2F8	ENSP00000481103	CHEK1	ENSP00000388648
9	0.0073	HORMAD1	ENSP00000355167	E2F4	ENSP00000368686	PRKAG2	ENSP00000287878	COPS5	ENSP00000350512	E2F8	ENSP00000481103	BIRC2	ENSP00000477613	ANAPC2	ENSP00000314004	CIT	ENSP00000376306	CHEK1	ENSP00000388648	NDC80	ENSP00000261597
10	0.02	BTRC	ENSP00000359206	E2F4	ENSP00000368686	INTS3	ENSP00000318641	BRCA1	ENSP00000418960	MADD	ENSP00000310933	BRSK1	ENSP00000310649	TAOK3	ENSP00000376317	ANAPC2	ENSP00000314004	CIT	ENSP00000376306	ESPL1	ENSP00000257934
SUM		Min (p-val)	2.94e-06	Max (p-val)	0.655	Mean (p-val)	0.162820294
