0	0.2	7	5	0.4477	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	2	0.4477"
0	0.2	7	6	0.1619	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.4	1	0.1619"
0	0.2	7	7	0.5889	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.5889"
0	0.2	7	8	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	7	9	0.3377	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.3377"
0	0.2	7	10	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	8	1	0.0688	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.3	2	0.0688"
0	0.2	8	2	0.4142	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.4142"
0	0.2	8	3	0.4697	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.4697"
0	0.2	8	4	0.2195	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.2	2	0.2195"
0	0.2	8	5	0.5215	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.5215"
0	0.2	8	6	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	8	7	0.1294	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.1294"
0	0.2	8	8	0.2249	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.2249"
0	0.2	8	9	0.3577	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.3577"
0	0.2	8	10	0.3547	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.3547"
0	0.2	9	1	0.4631	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.4631"
0	0.2	9	2	0.2116	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.2116"
0	0.2	9	3	0.4093	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.4093"
0	0.2	9	4	0.1372	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.3	3	0.1372"
0	0.2	9	5	0.3877	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	0	0.3877"
0	0.2	9	6	0.2604	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	2	0.2604"
0	0.2	9	7	0.1872	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.1872"
0	0.2	9	8	0.2619	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.2619"
0	0.2	9	9	0.1227	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.367	3	0.1227"
0	0.2	9	10	0.0078	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	0	0.0078"
0	0.2	10	1	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	10	2	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	10	3	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	10	4	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	10	5	0.0948	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.0948"
0	0.2	10	6	0.0961	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	2	0.0961"
0	0.2	10	7	0.433	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.433"
0	0.2	10	8	0.4571	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	2	0.4571"
0	0.2	10	9	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	10	10	0.6384	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.6384"
0.2	0.4	1	1	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	0	0.0	0.0	0	1.0"
0.2	0.4	1	2	0.0125	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	1	0.0125"
0.2	0.4	1	3	0.09	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.09"
0.2	0.4	1	4	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0.2	0.4	1	5	0.0108	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.4	2	0.0108"
