Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4710	0.25	0.16667	1	6	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
ENOG502QSE2	0.25	0.25	1	4	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2129	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1785	0.25	0.14286	1	7	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2003	0.25	0.25	1	4	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4264	0.25	0.25	1	4	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4028	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1222	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1892	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0579	0.25	0.14286	1	7	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3781	0.25	0.16667	1	6	1	4	0	0	0	0	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1547	0.25	0.11111	1	9	1	4	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	1	4	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG4500	0.25	0.16667	1	6	1	4	0	0	0	0	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	3	0.0	0	0	1	1	0.0	0	0	0	0	0.0	1	1	1	1	1.0	
KOG0609	0.22596	0.2069	6	29	4	4	0	0	0	0	0.0	1	1	1	4	0.25	1	1	1	4	0.25	1	2	1	13	0.15385	1	2	1	8	0.25	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3595	0.22024	0.0625	3	48	3	6	0	0	0	0	0.0	1	1	1	4	0.25	1	1	1	14	0.07143	0	0	1	13	0.0	0	0	1	15	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG1704	0.21711	0.08889	4	45	4	6	0	0	0	0	0.0	0	0	1	4	0.0	1	1	1	4	0.25	1	1	1	19	0.05263	0	0	1	14	0.0	1	1	1	2	0.5	1	1	1	2	0.5	
KOG2086	0.21429	0.17647	3	17	2	7	0	0	1	4	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	3	0.0	1	2	1	4	0.5	0	0	1	1	0.0	0	0	1	1	0.0	
KOG3913	0.21225	0.14035	8	57	3	4	0	0	0	0	0.0	1	3	1	5	0.6	0	0	1	7	0.0	1	1	1	26	0.03846	1	4	1	19	0.21053	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3529	0.20833	0.18519	5	27	2	4	0	0	0	0	0.0	0	0	1	3	0.0	1	1	1	3	0.33333	0	0	1	13	0.0	1	4	1	8	0.5	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0605	0.20238	0.10345	3	29	3	7	0	0	1	8	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	5	0.0	0	0	1	4	0.0	1	1	1	4	0.25	1	1	1	6	0.16667	
KOG2546	0.2	0.07692	1	13	1	5	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	6	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1778	0.2	0.03704	1	27	1	5	0	0	1	11	0.0	0	0	1	9	0.0	1	1	1	1	1.0	0	0	1	4	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2829	0.2	0.09091	1	11	1	5	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1037	0.2	0.05882	1	17	1	5	0	0	1	4	0.0	0	0	1	4	0.0	1	1	1	1	1.0	0	0	1	4	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1190	0.2	0.07692	1	13	1	5	0	0	1	3	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	5	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1312	0.2	0.2	1	5	1	5	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG2163	0.2	0.2	1	5	1	5	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0772	0.2	0.2	1	5	1	5	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG3508	0.2	0.05556	1	18	1	5	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	1	8	0.0	0	0	1	5	0.0	1	1	1	1	1.0	0	0	0	0	0.0	
KOG0837	0.2	0.09091	1	11	1	5	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	5	0.0	0	0	1	3	0.0	0	0	1	1	0.0	0	0	0	0	0.0	
KOG4464	0.2	0.125	1	8	1	5	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG0241	0.2	0.1	1	10	1	5	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	4	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG4269	0.2	0.09091	1	11	1	5	0	0	0	0	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	5	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG1998	0.2	0.125	2	16	2	6	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	6	0.0	1	1	1	5	0.2	0	0	1	1	0.0	0	0	0	0	0.0	
KOG0841	0.19048	0.07143	3	42	2	7	0	0	1	15	0.0	1	1	1	3	0.33333	1	2	1	2	1.0	0	0	1	11	0.0	0	0	1	7	0.0	0	0	1	2	0.0	0	0	1	2	0.0	
KOG0211	0.19048	0.1	2	20	2	7	0	0	1	4	0.0	1	1	1	3	0.33333	0	0	1	1	0.0	0	0	1	5	0.0	0	0	1	5	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG3430	0.19048	0.08333	2	24	2	7	0	0	1	6	0.0	0	0	1	5	0.0	1	1	1	3	0.33333	0	0	1	5	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG0197	0.1875	0.07018	4	57	2	4	0	0	0	0	0.0	1	1	1	4	0.25	1	3	1	6	0.5	0	0	1	25	0.0	0	0	1	22	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3513	0.1875	0.0625	2	32	2	4	0	0	0	0	0.0	1	1	1	4	0.25	1	1	1	2	0.5	0	0	1	15	0.0	0	0	1	11	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1453	0.1875	0.1	3	30	3	6	0	0	0	0	0.0	0	0	1	5	0.0	0	0	1	2	0.0	0	0	1	11	0.0	1	1	1	8	0.125	1	1	1	2	0.5	1	1	1	2	0.5	
KOG3577	0.18532	0.09259	5	54	3	4	0	0	0	0	0.0	1	2	1	5	0.4	1	2	1	7	0.28571	0	0	1	24	0.0	1	1	1	18	0.05556	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0160	0.17857	0.05882	3	51	3	7	0	0	1	20	0.0	0	0	1	2	0.0	1	1	1	4	0.25	0	0	1	11	0.0	0	0	1	10	0.0	1	1	1	2	0.5	1	1	1	2	0.5	
KOG2210	0.17857	0.18519	5	27	2	7	0	0	1	3	0.0	0	0	1	2	0.0	0	0	1	3	0.0	0	0	1	6	0.0	0	0	1	5	0.0	1	4	1	4	1.0	1	1	1	4	0.25	
KOG3528	0.16969	0.16822	18	107	4	4	0	0	0	0	0.0	1	3	1	22	0.13636	1	4	1	27	0.14815	1	4	1	32	0.125	1	7	1	26	0.26923	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0037	0.16667	0.05	1	20	1	6	0	0	1	3	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	6	0.0	0	0	1	7	0.0	1	1	1	1	1.0	0	0	0	0	0.0	
KOG2391	0.16667	0.08333	1	12	1	6	0	0	1	3	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	4	0.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	0	0	0.0	
KOG2001	0.16667	0.125	1	8	1	6	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	3	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG2000	0.16667	0.1	1	10	1	6	0	0	1	2	0.0	0	0	0	0	0.0	0	0	1	3	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG3392	0.16667	0.14286	1	7	1	6	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG1991	0.16667	0.1	1	10	1	6	0	0	1	2	0.0	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	1	1	0.0	
KOG1984	0.16667	0.125	1	8	1	6	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG3739	0.16667	0.16667	1	6	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG1003	0.16667	0.125	2	16	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	6	0.0	0	0	1	4	0.0	1	2	1	2	1.0	0	0	1	1	0.0	
KOG4242	0.16667	0.25	2	8	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	3	0.33333	1	1	1	3	0.33333	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3671	0.16667	0.08333	1	12	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	5	0.0	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG3694	0.16667	0.14286	1	7	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG4462	0.16667	0.08333	1	12	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	5	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	
KOG1842	0.16667	0.16667	1	6	1	6	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0395	0.16111	0.05645	7	124	5	6	0	0	0	0	0.0	0	0	1	19	0.0	1	3	1	18	0.16667	1	1	1	45	0.02222	1	1	1	36	0.02778	1	1	1	4	0.25	1	1	1	2	0.5	
KOG1354	0.14286	0.05882	1	17	1	7	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	7	0.0	0	0	1	4	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0822	0.14286	0.14286	1	7	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG0677	0.14286	0.11111	1	9	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG3155	0.14286	0.125	1	8	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG0985	0.14286	0.08333	1	12	1	7	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	3	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0668	0.14286	0.0625	1	16	1	7	0	0	1	4	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	4	0.0	0	0	1	3	0.0	0	0	1	2	0.0	1	1	1	1	1.0	
KOG1616	0.14286	0.04348	1	23	1	7	0	0	1	8	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	2	0.0	0	0	1	5	0.0	0	0	1	1	0.0	
KOG2215	0.14286	0.11111	1	9	1	7	0	0	1	3	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0373	0.14286	0.125	1	8	1	7	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
